conversation_id,clean_text,subcluster
2184509,Wow you’ve *really* outdone yourselves here. I can’t even be arsed to get annoyed it’s that ridiculous 😆,11
2184524,I called 10 times and yet they are unable to send a carpenter at my place. Focus less on TVC ...,1
2184549,you can not begin to understand how frustrated I am getting with your incapable call centre!!!!,0
2184557,Can I get a refund on busted creamer and cottage cheese?,1
2184602,"could you help, whenever I try to launch the amazon music software on my computer (windows) it crashes immediately (as in the windows not responding dialogue comes up) I have tried rebooting my computer in between and still no luck",1
2184604,How do I get a refund??? Undelivered items! the seller contact details must be a needle in a hay stack!,1
2184631,Yet again Amazon has messed it up again. The shirt which i had ordered is a worn old t-shirt will all stain marks. This was supposed to be a bday present,1
2184655,"Hi, I bought a mousepad from amazon and he never land to my housse, HALP",1
2184715,- Why do you insist on using Hermes - they are useless,1
2184732,Hey ... I think a 12”x15” box for a single mechanical pencil is a bit much.,8
2184738,Why haven’t they despatched yet 😩😩😩😩😩😩,1
2184759,"Please find attached the image of the damaged coolpad phone, which was damaged while delivery, there was no proper packaging or bubble wrap, its so carelessly packed.",1
2184767,Hey where can I find this fold out coffee table in the Rivet collection?,8
2184787,"you guys took away half of my playlist, deh faq?",1
2184805,I think we might need to have a word about packaging sizes! Are you trying to posture or make amends 😜😵,1
2184892,I will never ever use .co.uk what a disgusting service 💀💀,12
2185755,. how is it possible that my wife is writing reviews for products she never bought or even heard of?,1
2185896,"is this shitty service you call world class, yestrdy ord ws sppsd 2 b dlvrd, thn tdy, now u hv fucking blckd me, 9911506067 cal me",10
2186257,ontrac is not the one for you. dump him sweetie.,1
2186263,I’m 99% sure my guy was wasted 😂😂,1
2187338,dear team i would like to change the size of one my product in my order that has been placed plz let me know is it possible?,9
2187351,Em you emailed me with a £15 discount code on a Fire TV Stick but it's only taking off £10 at check out - what gives?,1
2187357,#RT432247465IN I know that Amazon is not a fraud company pls refund as early as possible . No more discussions pls,1
2187376,took u up on offer- £6 add if I bought giftcard for £30 - I was approved-where is it? giftcard still says £30,10
2187524,whats up with the sudden price hike on many of the men's clothing?,1
2187543,Have a magical Diwali with Alexa. #HappyDiwali #AskAlexa,1
2187548,'s courier lies and they are unable to resolve the problem.,11
2187552,I'm getting this error. Even restarted but not working.,0
2190939,literally the 4th way of filing my complaint. making unauthorized transactions for 2 months now. I need a response,1
2191005,not happy with . Look how my copy of The Great Cat-Nap came! Completely bent! And it was a present!😢😡,1
2191430,Amazon's NFL Thursday Night Football live streaming experience is lackluster and limited,1
2192329,"Hay &amp; please learn to code better before you release your ""twitch prime"" services. Your garbage website is broken.",1
2192332,Thanks for not delivering my order I waited in all day for #prime,4
2192338,"ordered a charger from and it fucking fries my phone. I wish I backed up my photos😢 seriously WHAT NEXT, LIFE",1
2192357,I pay for Prime and get deliveries like this? Can I borrow some of your bubble wrap for my doorstep?,9
2192384,I ordered something off 2 moths ago still haven’t received it not to happy.,1
2192390,It’s 9th Nov. The book is MIA. Cause staff love talking till you give up in place of work. #AmazonPrimeFail,11
2192392,no resolution fake promise,1
2192396,going forward can we try to be a bit more efficient? This is insanely wasteful for two bungee cords.,1
2192462,Serious point at what point is it acceptable to put a parcel in a medical waste bin.,1
2192465,I️ ordered the wrong lens for my camera so I’m not going to have it for Yosemite this weekend 😔 IM SO ANNOYED,1
2192469,"Hey , you could at least *attempt* to hide the parcel. [address censored]",8
2192475,Hey would you mind or even consider request of adding smallwonder TV show to list of TV shows available on Amazon prime in INDIA. That would be great. Thanks in advance if you did,8
2192484,very disappointed in you. Cancelled my order yet you are still selling it but at a higher price. Poor show,5
2192496,I have never been so happy to reach a broken link. #DogsOfAmazon,1
2192498,", is there a way to easily gift a #prime membership? #AmazonPrime",1
2192530,having an absolute nightmare with,1
2192579,". Is there a way to get past this 94 photo upload limit? I'm backing up photos, have Prime membership, and keep getting shutdown trying to upload more photos. 94 is as many as it will take.",0
2195072,I’m very confused as to why the “prime” icon is on items that aren’t going to ship until next week,1
2197724,Legit brand new #xboxonex controller. A button sticks 😤😡,13
2198848,"Share your klutzy moment—scorched pans, failed dinners, and the like—for a chance to win a $250 Gift Card. Be sure to tag &amp; include hashtags #KitchenKlutz &amp; #AmazonSweepstakes. NO PURCHASE NEC. Ends 11/21/2017. Rules:",3
2198854,", what do you do if you feel a third party seller is not legit?",1
2198856,How does an warehouse employee mistake three LSAT practice test books with a 2XL t-shirt?,1
2198940,I trusted tf outta amazon and they LET ME DOWN 😭,1
2198949,why does this keep happening mid play?,1
2198983,Is this your fax number? 1-206-922-5821 they are requesting my e-mail address by e-mailing to my e-mail address😬,1
2198985,WHERE THE FUCK IS MY BLENDER,1
2198997,I love #AmazonPrime free 2day shipping! ❤️,1
2199043,your services for deliver have severely declined. #intelcom are a bunch of criminals. your call centre chat is even worse.,1
2199046,Why is the audio on TNF cutting in and out? #AmazonPrimeproblems,1
2199048,"Can you please make it more easier for Amazon store card holders to pay the bill. Seriously, such a poor setup. I love you a lot amazon. Be good to your loyal fans.",1
2199051,I pre-ordered Fire Emblem Warriors for Switch. Due out Friday. When will I receive? Because not clear on website.,1
2199057,"nfl doesn’t steam on my fire 4K tv :( I️ have prime, great internet :(",1
2199067,", I’m highly disappointed that you would allow a third party seller to price gouge when an item was already purchased at an agreed upon price that your website advertised yet the seller raised an in stock item by 300% after purchase. I️ expected better business practices.",13
2199069,"Hey Amazon, why are half of owned series I own showing up as ""Join HULU to watch this"" I own the episodes already. (This is only when I use the Fire TV Stick. I can still watch them on my PC Xbox and PS4).",8
2199071,"Latest gen fireTV and can't watch the live games. Reported the issue weeks ago and never heard anything. Can watch on my Roku, though. Even did a factory reset!",1
2199075,I've been bamboozled... IVE NEVER FELT SO BETRAYED IN MY LIFE,1
2199078,"yo, how come no audio when streaming the Thursday Night NFL game?",1
2199084,The product I received is completely different from the online description and picture?? Not sure how to contact the seller(it was Prime eligible)...,7
2199166,"Fuck Amazon prime, charged me for shit I didn’t even buy which resulted in me now having a smashed tv😊😊😊😊😊😊😊😊😊😊😊😊",1
2200648,Dear please stop sending SMS in Hindi.. Send in Marathi or in English.. #StopHindiImposition #म #मराठी,1
2200685,"this is the replacement for the items you left in the rain last week, your deliver is a joke!!",1
2200707,"If anyone has hot flashes and fevers like me due to autoimmune issues, is a god sent for warding off dehydration! 💧 Also thank you Prime Now for being there while I was on modified bed rest 🙏🏻",9
2200713,Disappointed having ordered goods on the basis they were expected to arrive when I'm off work to now be told they're due when I'm in work.,2
2200730,I ordered a set of three suitcases on Black Friday. Only one has turned up. Can you fix this?,1
2200736,please release an all for Windows 10. We want to also see on mobile and pc as well.,1
2200740,"at which point does leaving a parcel on the doorstep constitute as being ""handed to resident""?",1
2200745,you should add Odia movies in your content.... Many more people will happy with that.,1
2200800,very bad packing 🖕,1
2200802,Thanks for sending me a ripped book 😕 Anyone any idea how to complain as I can’t seem to find a contact address?,4
2201706,Celebrate the festival of light with the ones who matter the most #HappyDiwali,1
2201924,this unsustainable packaging is ridiculous! Tiny packet of ink cartridges shipped in huge box.,1
2205104,Your favorite champions from the Final Fantasy franchise are coming together for the ultimate battle and you have the chance to win cool prizes! Register for the Dissdia Fantasy Finals today!,1
2205115,"So I ordered something from #Amazon 2 weeks ago, only to find eventually that the parcel is ""non livrable"" according to their site. A #LaPoste tracking number was provided. The La Poste site says : ""Votre colis a subi un incident"". #silentscream #France #notgoodenough",1
2205125,Mysterious cities of gold on amazon. £1.89 an ep or all 39 for £4.,1
2205129,". I ordered something on 11/3 and it said it would be here by yesterday (11/8) by 8pm, but it hasn't even shipped yet. I have prime so I'm wondering where it is!?",2
2205147,"I signed up for Amazon Household but I am unable to access Prime, why is this?",1
2205157,thank you for fucking up my order twice in a row now. im never using amazon again,5
2205175,"Good going with the four boxes. Two boxes had ONE item each. What am I supposed to do with this crap, care to say ? Landfill? #GoGreen",13
2205186,One of the NFL's marquee rivalries heads to #TNF. Stream #SEAvsAZ live TONIGHT on Amazon Prime Video. Also on NFLN and NBC. #TNFonPrimeVideo,1
2205188,so upset! My jade roller came in completely broken!! Worst surprise ever :(,1
2205190,". I nearly cried at this sign-off. Thank you, Kim! YOU deserve the best! 😭",1
2205203,is there any way we can get #HouseMD in #Prime,1
2205205,Bought a jacket from official . What came was a cheap knock off pretending to be an official jacket. Poor,1
2205213,Prepare for your next journey. #StarWarsBattlefrontII The Last Jedi Season begins on 12/5. Learn more:,14
2205220,Why can't I control my fire TV from my kindle any more?,6
2205231,. fix this,1
2205274,how long does it take to get a response??? This is bloody outrageous.,1
2205285,- jeeze guys chill out 😂 this poor box,1
2205287,When your straighteners die halfway through doing your hair &amp; Amazon Prime Now comes to the rescue #AmazonPrime #GHD,1
2205302,"Love that Hermes think “a safe location” is thrown over a 6 foot fence, thanks ☹️ #christmaspresent #howdoicomplain",4
2205317,#OnePlus5TAppQuiz Where do u announce the winners of these quiz? Nvr seen a winnnr announcement. Anyone wins or not ot its a ........ ??,10
2205339,wtf i order something on tree 15th and isnt shipping until the 23rd? not cool,5
2205436,I have been communicating since last week to resolve my problem to but not yet responded with solution,1
2205450,is literally the worst lol,1
2205488,. received an used mobile cover from . Very disappointed,1
2205522,"Once again, replacement products for previously damaged items; 50% of the items damaged originally, so far 50% damaged again.",1
2205631,#phishing h[tt]p://aggiornamento-amazon-informa.dynamic-dns.net/amz/,1
2206102,"Well, screwed up and didn’t ship this in an outer box, but at least it’s here. 😕",11
2206127,can we please fix this!,1
2208185,I swear. I've never had this much trouble building a cosplay. NOW someone stole my brand new Rey boots from near my mailbox. I swear this is the worst.,13
2208237,Oh what I get a Twitch Prime membership with Amazon Prime now??? I guess I should use Twitch sometime then...,1
2208277,#DOOM launches at midnight for #NintendoSwitch. Are you ready?,1
2208497,proceed to checkout button missing on .DE,1
2208540,MY COPY OF THE BOOK OF DUST IS STILL NOT HERE WHO DO I CALL,1
2208631,I ordered 18x18 pillows on prime then why does it say its prime when they are coming from China? 🤦🏼‍♀️,1
2211473,Why do Amazon use Hermes as a courier? ¬.¬ my book is meant to be here and clearly isn't,1
2211733,"your costumer support was abysmal this week. Spent 1 hr via chat and call to resolve a simple issue, then you back on your word. You also missed 2 delivers as well. Downhill compared to past experiences.",1
2211756,I've ordered wolfenstein 2 at amazon.de. After I unboxed it I did find out that it's only in german language. So I opened the seal. Is there anyway I can send it back and ask for a refund? Because it wasn't described in the description?,1
2211760,my renewal decision for next year will certainly depend on your decision to add Kannada content in it.,1
2211763,"., Director Content, participated in a panel discussion on Digital Space; The Future Ahead with panelists , , , , on day 5 at #IFFI2017",1
2211811,how is it that with Amazon prime I won't get deliveries until next Wednesday??,1
2211821,"On Drive, is there a way to find the things you're classing as files, not photos. Can't work out why I'm over quota.",2
2211823,"exchange offer on mobile phones is only showing apple, Is that right?",1
2212013,I #Challenge people at the head office to translate this.. apparently it's #English! 😳😳#WTFAmazon #IWantMyMoneyBack,1
2212033,"Desperately. Yes I desperately tried buying Love, In Theory on here in India on Kindle. Dear while I wish you would at least google mega prize winners and ensure availability, right now I badly need this book on my kindle. Let me see if you can help!",6
2212064,have u announced all the quiz winners list? As i have participated in most of them so expecting to be won atleast in one quiz.,10
2212094,"Still not over delivering a parcel to me by throwing it onto my neighbours balcony. But then again, apparently doesn't deliver at all so there's that.",1
2212107,Very poor and disappointing service by . Repeated late deliveries even under #AmazonPrime. #amazonindia,12
2212109,please add Fidaa Telugu movie which fits right into ur great collection,1
2212158,Hey can you add a search button on the reviews. It will be easy then to search the reviews and not go through all of them,8
2212160,"Hey people, never go for will come to know what I am saying when you face a situation where you find your product damaged after you open the box.",7
2212192,Could you pls tell me what's happening with this order. Was told order has been sent again. Then get refund mail. Horrible service really. I regret the fact that I ever chose Amazon to send a gift to someone.,5
2212199,"Dear Amazon, Could you please sort out your gaming section ,it's a mess.There is no platform based filter available and it's making buying impossible ☺️☺️",1
2212201,why do you now require people to take calls from reps when theyre already chatting? Do you realize its 2017 &amp; no one talks on the 📞?,1
2212238,"Dear ! Amazon work in low network while order but when I try to cancel items its didn't work, why ? No option to cancel",5
2212246,"Hey could you please explain why THE SAME ITEM sometimes ships international and sometimes doesn't, depending on when you look?",8
2213118,Is there a known issue with using on ? cc: I have called 5x about this and no one @ DTV has a solution.,1
2213123,I need to order medical supplies. I need to know if your hub deal with my landlord (Avesta Solano) will mean they get intercepted.,5
2213127,what happened to cutting down on the amount of packaging???,1
2213168,"Waving stupidly at your #amazon driver as he's driving of my drive, him taking no notice, me no item. Brilliant NOT",13
2213188,Hi I am getting conflicting information about whether Amazon gift cards can be used on purchases...can I?,0
2213722,I have a question about the codes I will be receiving for the pre order of EA Star Wars Battlefront 2.,5
2213955,wtf is this,1
2216532,"Tagging a product non-returnable, then sending over an incorrect and worthless product.. Is this a new way to push sales?",7
2216546,"What is even the point of pre-ordering when this is the outcome, ? I'd really like my CD.",9
2216565,Hey why can't I search for items in my wish lists anymore?,8
2216586,what gives?,1
2216601,Dont trust Amazon India and with any card cash back offers. They do not keep up to their promises!! Conveniently take 3 months so that customers forget about it!!! #FoolingPrimeCustomers,1
2216623,I presume this is spam? Worrying that it has my full address on?!,1
2216658,I want to pay my telephone and electricity bills through Amazon Pay in India. Make it happen guys!,1
2216666,Thanks not like I wanted my Master of puppets box set on release ...oh wait I did. Useless!!,9
2216704,This will now be the 4th day that my parcel is in a broken InPost facility with no way of picking my parcel. How can we trust such a courier?? please be aware of the couriers you are subjecting your customers to,1
2216707,#amazonindia I emailed you about the gift from your side.Any updates? My id:__email__,1
2216723,amzl us sucks lol no point in having prime any more,1
2216725,Why Amazon Cloudtail charged 28% GST on a 18% Rate Product. Products HSN Code is 2701 Moltul Mobil Oil.. 🤔,7
2216773,"Well done , you stay at top for worstest service.. you must be proud yourself..👏👏👏",12
2216854,"#amzl_us is a total failure. Amazon, I believe that you can do better than this. #amzl_us sucks.",1
2216858,"In surendranagar(363002) your customers are treated very badly. We order things on COD mode but the Amazon courier agent is demanding for cards and is saying that we won't deliver if you want to pay cash, please solve this problem, i complained, but no solution yet.",1
2216880,Hey need assistance,8
2217283,is best in all...But in a matter of refund it's very slow...Can't expect from u..My 2 refund r pending...From u,10
2217287,How come takes out £179 instead of the monthly option like I thought I had signed up for?,9
2217291,"Hey , who’s the carrier on my order tracking, listed as “AMZL”?",8
2217301,poor poor service won't be ordering from you again,12
2217307,Shout out to for resolving an issue that was not even your own. #daymade,1
2217329,could not deliver Morphy Richards AT-201 2-Slice 650-Wa~ as we could not contact you on the phone. No 1 contacted me strange,1
2217343,The first beeps and boops I made with my Pocket Operators.,1
2217347,Either I'm colourblind or something went wrong here 🤔 #komputerbay,2
2217365,I regret the day when I bought a product from amazon on EMI. #badservices #disappointed,7
2219880,Your website won't work on Chrome. If I search for treats in pet supplies the scroll bar won't display or work. Pic attached that is all I can see of that page on Chrome latest version. Firefox is fine but Chrome is main browser. Redid tweet as email info was displayed.,1
2219914,"Oh shit... I get with my Prime? Nice! But, wtf is ?",1
2219953,what the hell is this? How is a phone measured in 100ml ?,1
2219975,"if there is a more inept business than amazon, I would be very surprised",1
2219981,Excited to have prime in NL.,1
2219998,seriously your Instagram handle needs a revamp! It’s an eye sore!,11
2220037,hi! I have amazon prime but the Dutch amazon.de site does not recognice this. How can I solve this?,1
2220044,"After 2 years, suddenly can't understand 'GPB Atlanta'. When asked, now she can't find station 'GPB Lanta', or wants to add some gobbledygook Pandora station. Voice recognition deteriorating.",1
2220052,"Been trying an hour to get this to update, I’ve re-added cards, re-entered billing address &amp; factory reset STILL stick in a loop!",1
2220083,please upload #Rajathegreat Telugu movie as soon as possible :),1
2220122,What is the recourse for an unsatisfied customer with a faulty product bought on #Amazonprime? How can I get $ back?,7
2220145,.....I cannot believe you used all this packaging for a little scraper #wasteful #thinkoftheenvironment,1
2220166,"Good morning! I have confirmed address details with amazon and I left instructions to try next door. failing that, to leave the parcel in the green bin. I gave them my mobile, home and work numbers and they said that the courier will phone if there are any issues. 🤞",1
2220171,"Hey , since when do you ship like this? Way to ruin a Christmas gift!",9
2220175,definitely NOT the service I was used to in the US Experience horrible!,12
2220194,"Very Very Very bad experience with Amazon India, First they deliver the faulty products and then their policies are like that , the customer has to suffer for their faults. No co- ordination and follow up. Do u treat your customers like this ?",9
2220207,why is it I cannot purchase items using my address?,1
2220233,Dear I love you ❤️,1
2220239,"Good morning is your boss to busy with his others companies now, to run Amazon properly. Poor service.",12
2221856,hi I have requested for call back but no one contacted yet,1
2221865,received this message is it true or spam message,1
2221886,sir Mene amazon pr order book kiya tha mujhe bilkul empty parcel received hua hai,5
2221893,someone's using your name and cheating people. Here's the screenshot. I can DM the URL or paste it on this thread if you guys want.,1
2221901,"amazon india site, trying to click kn Car GPS under shop by category. It takes me to mobile case covers. Please check. Also cant find car av unless searched.",1
2221904,The new required 2-step verification process at really really SUCKS!!!! I go on the site so much less now. Neverending hassle!,13
2221917,any dates on when is prime coming on TV?,1
2221923,Information in this is wrong. Not one contact seller option available. Looking right at my order.,5
2223604,is this what I pay prime for hardly safe #fuming thankfully was there and dry please explain,1
2223626,why is it you won't allow my review of What Happened to be published? I wrote a balanced review. You are censoring customers.,1
2223736,Thanks for leaving a tv out in the rain despite me being home all day,4
2223738,. why is it so hard to buy audible books,1
2226357,"Tried buying the cd #reputation in the uk 🇬🇧 what a nightmare, thank goodness for , but now have to wait till tomorrow, but you know what they say, longer the wait the better.",1
2226368,This entrepreneur turned her very bad day into a life-changing business opportunity. Become an entrepreneur on Amazon,1
2226401,"I want to complain about Amazon China,Amazon China's compensation department, which does not regulate the fraud of its website's shops. Free of charge, which promised to customers earlier, turned into a refund.And force customers to accept its decision.",1
2226420,why have you charged me for 7 months access when I cancelled my membership in April,1
2226436,How do I cancel order? No option to cancel,5
2226477,"Ok, so I went on the amazon website today to look for inspiration for my lovely wife for Xmas, I proceeded to go into the gifts for women section and saw this.... Now what woman doesn't like a life jacket for Xmas, I mean seriously 😕🙊",9
2226492,", please fix your video player on the ! Ffwd &amp; Rewind are shite! I can either skip through at a snails pace or half the movie in about 3 seconds. Shocking!",1
2226568,what happened to my order? Refund if you can’t deliver,5
2226571,Cashback of 15% not received on my SBI card during Great India sale on month of August 2017.Please provide cashback asap. In future sale try to implement instant discount 10% or 15% as flipkart or snapdeal. Don't use cashback it is very delay not satisfied.,1
2226575,"I am a prime customer of amazon. I have ordered Samsung Note 8 on 7th nov. As amazon prime, commits it delivers in 24 hours, I was expecting it to be delivered by 8th or max by 9th early morning. After all follow up i didn't get my phone yet it's 10th Nov, pathetic.",1
2226588,Probably experiencing the worst experience I’ve ever had with Amazon....#payforprimeforareason,1
2226743,i have sent what i was gotten okk so please stop fooling me and make my refund,1
2226757,someone from amazon called and Spoke Hindi then hung up. Regarding the bag issue,1
2226917,Hey we didn’t get an item we ordered and there is no way to notify you guys! What’s up with that?,11
2227008,so I ordered an item from you. Paid £22. And you send me an item with a Smyths toys price sticker on saying £15.99!!!! WTF??????,13
2227011,you a shambles send me 3 DVDs like I paid for not 1 if you can be bothered..,9
2227037,Who's been playing Etrian Odyssey V: Beyond the Myth?,1
2227052,Dear please tell me who on Earth will buy this? #LOL #Advertising #anythingispossible,1
2227091,My order in the mailroom what this means?,5
2229041,"update the status of Amazon pantry service expanding to further cities,",12
2229046,How about Amazon giving 100%cashback on 1st transaction with Amazonpay at dominosoutlets or,1
2229751,Will we be able to watch films we buy and download to our iPad abroad ?,1
2230011,r u lsning??please reply.,10
2230017,I need information regarding the refund mode and amazon is not replying to my mails....pathetic response...how can i file charge dispute without the necessary info,1
2230039,Ohai your on-ground executives are lying to your faces and I have proof. Get your shit together,1
2230304,Why you loot consumers by charging more for a product than mentioned MRP?,7
2230437,"needs a ""Never ship with "" Option. ALWAYS lost or late with no good tracking. Shipped nearly 2 weeks ago, no updates.",1
2230515,Waited in all day for ‘s #book for the signing tomorrow in #London said could not deliver as not in?! #BS #cheers,11
2230599,"i have now bought two cases for my 8.5""tablet, both said they would fit my tablet. The first one was too big and the second was",1
2230634,"bought a book and didn't realise It was kindle edition, wanted hardback. Clicked refund. How long will that usually take?",6
2234250,I received my GT Sport Collectors Edition from but the box arrived damaged. Anything I can do about this?,1
2236201,Dear I placed an intl order on the 4th and it still has not shipped... what's up with that?,5
2236205,why was there half a bottle of wrapped up inside my mattress topper? You trying to get me drunk? I mean you could have atleast gave me a full bottle! 🤷🏼‍♀️😳,1
2236240,"So my Amazon order was lost I think the usps dropped the ball, you’d think they would have offered to overnight a replacement, you’d think....",5
2236266,Some disgruntled employee maybe that worked for Amazon,1
2236277,Why is your website search results only loading half of the page in Chrome?,1
2236318,Yo you've been bad lately with deliveries but this one takes the biscuit. Order a hepa Air filter and you sent me an empty box -.-,5
2236334,Great going amazon . .you have increased your standard in dissapointing the customer,1
2236339,i am going order product more then 20 thousand Rs . May i get it in cash on deliver From silguri bluedart curiour?,7
2236343,Why is amazon charging me for prime and kindle when I never signed up for this?? 😤,6
2236382,"hi, I’ve preordered Morrissey’s ‘Low in High School’ in CD form but I was wondering if there’s any way I can change this so that I can order the vinyl instead? Thanks in advance",11
2236390,"I got reply from your team that I can't pay by card, only cash is available. What is the purpose of having credit card or Amazon pay balance, if you want us to pay by cash",3
2236409,do you think you may have overdone the box size &amp; packaging for these 2 rolls of wrap? #amazon #ecounfriendly,1
2236411,why is amazon charging me monthly for amazon prime when i paid for the year???????,1
2236429,where is my copy of #footballmanager? Appalling,1
2236486,is already becoming the large bureaucratic company i'm sure it never wanted to be. I ordered something over a month ago and paid for it.........they have no clue why it hasn't shipped or where it is,2
2238049,"Dear , half my skills aren't working on Alexa. Are you QAing any of them before they're available?",6
2238076,Thanks for the broken box that let all my brand new books fall onto the wet ground 😭😭,13
2238097,"Dear , with a collection so pathetic how do you plan to compete? Found 0 out of 10 movies searched for",1
2238101,My items Undeliverable. Kindly provide updates on when I'm getting them. Thanks,0
2238117,Why hasn’t episode 13 of Salvation shown up on,1
2238127,So happy found the station on . Exactly the music feels I've been looking for,1
2238131,Why Can't I Order This Phone ? one plus 3t 128gb,5
2238601,"Badly need the 2nd season of ""THIS IS US"",can I expect it soon on ?",14
2238658,what is this? I am not able to cast any video using my android device and Google Chromecast? Your cc team is saying that you guys are upgrading your application. I think you guys are cheating and trying to sell your fire TV deliberately.,1
2238676,When you finally get an #firestick in your bedroom. Sundays have become a whole lot lazier! #lazysunday #bedroomtv #WinterWarmer,1
2238682,The #OnePlus5T goes on sale on the 28th of November on and oneplusstore.in Amazon 👉 OnePlus Store 👉,1
2238701,"Day two of TV wait and there's still no sign, despite a courier supposedly having it since 10.45am. Although, we all know that when said that to me yesterday it was a bold face lie...",1
2238705,Thanks I wasn't sure how my parcel was 'handed to resident' when I (resident) was out of the house... Came home over an hour later to find that my door (not a resident) obviously accepted the parcel for me 😐. Good job I live in an honest neighbourhood.,1
2238707,The wastefulness of makes me so angry!! 🤬,1
2238709,No doubt amazon is now on cheating mode....,1
2240627,is this for real?,1
2240632,When are we going to get suits 7 on ???,1
2240642,. #show died last night. First it stopped paying music halfway thru songs so i emailed customer support. They said to power cycle/unplug to get update. It never turned back on.,1
2240670,#NewMusicFriday unless your with .. why's my order in stock not sent out .woman on phone I've no idea ffs getting worse each week,0
2240672,do you not respond to messages ? Wasn't customer services supposed to be a strength ?,1
2240676,"I feel like this is a snarky response, am I reading it wrong?",9
2240680,;How long will a product to get to Nigeria and at what rate will it cost me.,7
2241038,I’ll consult for free regarding #CustomerExperience #strategy and best practices because the mark is being missed!,1
2241950,"When you pay for Prime and an attempt was supposedly made to deliver when you were in, but it obviously wasn't 😬",1
2241976,Very disappointed in not finding my house.. Everyone else has managed it!,1
2242066,#Serientipps auf : #Lore (neu!) #Lucifer #hawaiifive0 #waywardpines #TheStain,1
2242082,uhhh i can't seem to get into checkout on right now.,1
2242549,Gutted!!! Bloody amazon!! Parcel left behind the bin!! No parcels! #novinylcuttingformetonight!!!😡😡😡😡,1
2242551,do you think it’s acceptable to leave a parcel out in the rain ‘by the back gate’ I want a replacement sent immediately #ruined,11
2242554,Hey . Really pleased with the carefully packaged book you sent me. I really wanted my book to be bent 👍🏻😠 Thanks.,8
2242571,I love it when I purchase something from Amazon and it doesn’t arrive. Twice.,1
2242586,any solution on subtitles issue on downloaded videos of English serials?,1
2245010,I jus donno wht's d prob wid u guys. How can you cancel my order without my concent and initiate refund? R u ruling out customers? Or is dis the way amazon treat customers?,10
2245396,Thank you for being the most customer-centric company in the universe!,1
2245436,"hi, i bought a laptop and after further checking (i normally trust what i get from Amazon) i realised i wasnt delivered what i paid for. The ram is different and it shows in terms of freezing constantly and shutting down. This is really affecting my uni work.",1
2245438,Amazon does not allow any direct phone calls for inquiries. They are blocking their customers from contacting them about issues.,1
2249796,hey this is misleading bc your fire tablet doesnt have 16gb ram installed? Please fix this. On the product page it says it has 1.5gg,7
2249802,"Hey , why such a HUGE BOX for such a SMALL item?",8
2249830,- you guys should be good at delivering books. #disappointed - these are Xmas gifts 🎁 #fail,1
2251875,is there any upcoming sale in November which includes 10% offer from certain bank??,1
2251880,If you are not able to deliver product by givivg various excuses then why you selling? Please do some homework before come to sale,7
2251900,I am so furious with right now I can't see straight. Your apologies mean nothing to me if you can't actually correct the error.,1
2251907,I ordered a microphone on amazon and it said the microphone was supposed to be at my house yesterday but it hasn’t came in yet,1
2251909,"Amazon order mix-up, have a DC-to-AC inverter to donate to #Hurricane victim in need, can you put me in contact with the right people?",5
2251933,Why so slow ?,1
2252802,"Hi , please never ship my books to me through ever again. Thanks. #stillmissingafteraweek #butihaveamazonprime",4
2252830,seriously 😡😡😡 not happy right now!!,1
2252847,Can i upgrade my purchase of Spiderman to uhd? This option was not available in the week and now i see it. Thanks.,4
2252849,why Chef movie is available to prime videos in laptop but not in fire stick ?? I wants to watch it in TV and can't ...,6
2252855,Lol thanks for shipping my Christmas present for my sister without a box,4
2252917,"Hi PMs, I'm curious why a shoe would show up in a product listing page for shirts? Debating whether this is a cross-selling tactic?",7
2252946,"wtf ? usps, ups, dhl, fedex, everyone but you delivers properly.",1
2252961,how can i use paypal on Amazon,1
2252964,"Why do I seem to have trouble uploading my CD collection on ? If I buy it from you, all is good. If I bought/buy a CD and burn it to my computer, it either won't upload or won't play on mobile. Plays on Google Home... #holdingtheCDbutcanthearathing",1
2252966,"received this Wednesday morning. Now, there’s only one reason our black bin is out on Tuesday night. Can you guess?",11
2252982,#amazon checkout is down. any update on a fix timeline?,1
2253166,"im trying to do some early xmas gift planning, and hey , what the fuck",8
2253179,wheres my rwby case,1
2253208,"Hi my parcel hasn't arrived, please can you dm me",1
2254407,hello can you get back to my message please I have inboxed you thank you,1
2254444,"hi, ou dash button isn't working...blinking red... How can I fix it? Bon",2
2254451,treats customers like garbage when they try to get their refund amazon lost,9
2254472,Wow really. Barcode on a pack of 3 cards claiming its 6....,1
2254540,#prime do not have the professionalism to even reply to customers now. WARNING DO NOT USE Amazon prime they will charge you more! #scam #amazonfix #disrespectful,1
2254555,"Well Amazon is about to lose a ton of my business. I ship everything to work so nothing's gets swiped off my porch, which was fine w/UPS delivering. They are now passing stuff off to their own drivers who can't deliver during business hours.",1
2254558,". charged my credit card without my permission. Tried to talk to someone there, &amp; they are incapable of understanding that what they did was theft. Amazon is too large, &amp; no one is held accountable. makes his millions &amp; we get shafted. #badcustomerservice",3
2254658,"not trying to be nasty, but it's a paperback book. Why does it need such a bug box and so much paper? It's all in good condition. No problems there. But it's a book. Didn't need this much packaging. Same with my ring. Exactly same as below with the ring in a ring box:/",1
2254667,is anyone else having weird situ w/amazon wish list? i can't get amazon to take my order to send to a lady ☹️🤔,5
2256376,So apparently managed to hand deliver my parcel to me at home at 14:36 when in fact I was at work 20 miles away...no parcel ..,1
2256378,Still no on my !,1
